"record_id","issued_date","expire_date","days_til_expiration","address","address_id","parcel_id","geom"
"PMB2012-04553","2/3/2020","9/4/2023","202","14596 PIERSON","143686","22106450-1","0101000020E610000058C2650EB5CF54C0FC1206D787324540"
"PMB2018-04072","9/4/2019","9/4/2023","202","19353 BENTLER","98731","22110801.","0101000020E610000050F5477D3ED054C09CD3547951374540"
"PMB2004-21245","20/6/2019","9/4/2023","202","2135 VINEWOOD","154218","14009174.001","0101000020E61000000A44E032F1C554C0CB37E6FFA0294540"
"PMB2018-04073","9/4/2019","9/4/2023","202","22649 FRISBEE","107604","22017601.006","0101000020E6100000662E61D91AD154C0DFFAA6D4B0374540"
"PMB2012-04756","11/1/2020","9/4/2023","202","15418 TRINITY","110815","22108495-6","0101000020E61000002D563B98DFCF54C05DD6569F87334540"
"PMB2017-04916","31/3/2020","9/4/2023","202","4680 CHATSWORTH","315177","21068918.","0101000020E6100000D91E45AE6ABC54C07450C4CEF5324540"
"PMB2020-02597","9/9/2020","9/4/2023","202","12962 RIVERDALE","114227","22120647.","0101000020E6100000364D7E5140D154C05EC96A2E12314540"
"PMB2004-28884","4/6/2019","9/4/2023","202","2326 WENDELL","34853","20007528.","0101000020E61000008F6EAEDA64C854C097A36A60BA274540"
"PMB2019-00105","31/5/2019","9/4/2023","202","15436 ILIAD ST","131719","22121397.","0101000020E6100000E403E17C69D154C06F58F37586334540"
"PMB2018-04071","9/4/2019","9/4/2023","202","19240 COOLEY","108130","22115264.004","0101000020E61000002130C29A99D054C0D15B661032374540"
"PMB2017-04887","4/11/2020","9/4/2023","202","4007 SOMERSET","319450","21067578.","0101000020E6100000DFA5DE3D63BC54C057C4E28C40324540"
"PMB2012-04775","9/3/2020","9/4/2023","202","15746 PATTON","110795","22103976.","0101000020E61000005BC4E79F97CF54C0C05403E6DA334540"
"PMB2014-01828","19/8/2019","9/4/2023","202","2131 S. BEATRICE","1845","20012559.","0101000020E610000085F9207CB7C954C0BD82AF39BA224540"
"PMB2005-19054","27/6/2019","9/4/2023","202","8816 W VERNOR (REAR)",,,
"PMB2018-04599","9/4/2019","9/4/2023","202","19177 AVON","117365","22081681.","0101000020E6100000BC67943A84CE54C08A2285062E374540"
"PMB2019-01310","24/7/2019","9/4/2023","202","11635 RAID","294859","21057725.","0101000020E61000006CB24CFE7FBD54C0D65A48A6E0354540"
"PMB2006-07119","6/5/2019","9/4/2023","202","16558 FERGUSON","138104","22063265.","0101000020E61000003E94BC0269CD54C0BF4782D8A2344540"
"PMB2018-00483","24/4/2019","10/4/2023","203","18255 KENTFIELD","109483","22100576.","0101000020E610000044D5883C7ACF54C0DBC5E77B3E364540"
"PMB2013-01525","10/4/2019","10/4/2023","203","15485 KENTFIELD","128329","22100721.","0101000020E61000006BD65B316CCF54C0E99D361AAB334540"
"PMB2019-00110","10/4/2019","10/4/2023","203","22477 EATON","134925","22010464.009","0101000020E6100000AEC77C1AD8D054C02B8232E994324540"
"PMB2018-03898","9/10/2019","10/4/2023","203","18400 ROSEMONT","117790","22076590.","0101000020E61000000EF0346927CE54C09176857C66364540"
"PMB2012-00093","10/4/2019","10/4/2023","203","19367 ANNCHESTER","103342","22091922.","0101000020E61000007396E57D1ACF54C06B9C65D268374540"
"PMB2007-04756","25/6/2019","10/4/2023","203","19130 RIVERVIEW","120415","22121922.003","0101000020E6100000A05F44EB99D154C0A857B9E3FA364540"
"PMB2008-04040","10/4/2019","10/4/2023","203","6171 OLDTOWN","306851","21075468.","0101000020E6100000D30FA7A9D8BB54C0C84A48CE2E354540"
"PMB2007-01929","13/8/2019","10/4/2023","203","4835 ANDERDON","305873","21047370.","0101000020E6100000F37D729F21BE54C0B598CFF8E5314540"
"PMB2016-01519","10/4/2019","10/4/2023","203","16860 ST MARYS","142574","22058699.","0101000020E6100000259490C338CD54C01D57B6D91B354540"
"PMB2019-00522","11/7/2019","10/4/2023","203","17690 HOOVER","226830","21036171-3","0101000020E6100000CEB50BFB3EC054C01F487FFD6B364540"
"PMB2005-05276","19/8/2019","10/4/2023","203","12101 PLAINVIEW","177385","22094564.","0101000020E61000005B126FD410CF54C0742FA8EF12304540"
"PMB2008-04234","10/4/2019","10/4/2023","203","20234 WARD","15460","22024997.","0101000020E610000062A6C0ED36CB54C00CE81D49A5384540"
"PMB2019-01983","9/10/2019","10/4/2023","203","18668 Kelly","305057","21056932.","0101000020E6100000C944BE7316BD54C041A6D9654F374540"
"PMB2017-00622","10/4/2019","10/4/2023","203","22042 CURTIS","112531","22015027.","0101000020E61000005399AAFF94D054C080416F2D07364540"
"PMB2012-03852","10/4/2019","10/4/2023","203","16875 ROBSON","143485","22044117.","0101000020E610000071D722BB62CC54C0B24A25352A354540"
"PMB2007-01350","20/5/2019","10/4/2023","203","18683 FREELAND","66388","22036039.","0101000020E610000038430927F1CB54C0C7898150D7364540"
"PMB2018-00482","24/4/2019","10/4/2023","203","18950 KENTFIELD","103562","22100391.","0101000020E6100000A5DC28F974CF54C0591B67F1C3364540"
"PMB2019-00984","24/4/2019","10/4/2023","203","6212 GRANDVILLE AVE","156709","22088002.","0101000020E6100000C51C20A6A2CE54C070089F3AD72A4540"
"PMB2018-07203","8/5/2019","10/4/2023","203","8433 NAVY","49157","20003900.","0101000020E61000006AB582DA59C854C05150BE0259274540"
"PMB2004-27821","15/4/2019","10/4/2023","203","5248 BALFOUR","321048","21067713.","0101000020E6100000F76D45DDACBC54C013BAAA0A81334540"
"PMB2008-00671","11/3/2020","10/4/2023","203","15354 BLACKSTONE","111399","22109131.001","0101000020E6100000DD4CF64FF1CF54C06344992C6B334540"
"PMB2018-03851","18/4/2019","10/4/2023","203","16576 LENORE","106677","22123327.","0101000020E6100000D7547B68F4D154C0CCA0319C8F344540"
"PMB2019-02065","19/8/2019","10/4/2023","203","6229 FAUST","156841","22079449.","0101000020E61000002DB2325920CE54C088BAB020E62A4540"
"PMB2004-00830","7/6/2019","11/4/2023","204","15046 SNOWDEN","86724","22027741.","0101000020E6100000CFC70FAA4ECB54C0B99F9E8948334540"
"PMB2004-14462","11/4/2019","11/4/2023","204","19493 CHAPEL","98375","22111538.","0101000020E6100000DC951A7653D054C0D9EFB35992374540"
"PMB2019-00644","12/7/2019","11/4/2023","204","3032 MARLBOROUGH","326817","21059294-5","0101000020E61000002D5D0C3DD5BC54C0155B17E249314540"
"PMB2018-04597","11/4/2019","11/4/2023","204","18614 SHIAWASSEE","110176","22121105.","0101000020E6100000283D6E426CD154C06597F7986E364540"
"PMB2005-19166","11/4/2019","11/4/2023","204","15324 KENTFIELD","128415","22100183.","0101000020E6100000B0755B2961CF54C0F3941A515B334540"
"PMB2019-00912","17/7/2019","11/4/2023","204","114 EUCLID","342692","01002526.001","0101000020E61000003BEF4905DAC454C0C5FC535F5A304540"
"PMB2005-03058","13/3/2020","11/4/2023","204","6624 BARTON","184451","18004620.","0101000020E61000007A9C3AE7DAC854C00197B674B72C4540"
"PMB2018-05472","10/5/2019","11/4/2023","204","20224 AVON","96109","22081612.004","0101000020E6100000F309071084CE54C05CEB7A8474384540"
"PMB2018-02780","11/4/2019","11/4/2023","204","20696 KINGSVILLE","308998","21080393.","0101000020E6100000CA1627946BBB54C038C1FD4E8E364540"
"PMB2005-11409","11/4/2019","11/4/2023","204","14560 AUBURN","147845","22092507.","0101000020E6100000E28F870401CF54C09259B6E47E324540"
"PMB2018-06956","11/4/2019","11/4/2023","204","18582 ASHTON","100970","22075210.","0101000020E6100000117D92BE15CE54C095A33ACEB7364540"
"PMB2018-02358","30/4/2019","11/4/2023","204","4136 BUCKINGHAM","320532","21069662.","0101000020E61000005471F91D22BC54C0E97BB3C98E324540"
"PMB2018-00413","29/7/2019","11/4/2023","204","20806 PEMBROKE","95607","22018051.","0101000020E6100000944C8A78DCCF54C0F651CD89E9374540"
"PMB2006-03338","11/4/2019","11/4/2023","204","366 PHILIP","338046","21059939.","0101000020E61000002048F5DDEABB54C059D40960BD2E4540"
"PMB2019-00642","8/7/2019","11/4/2023","204","3052 MARLBOROUGH","326868","21059297-8","0101000020E610000064607AEDD7BC54C00AF8499051314540"
"PMB2006-05417","12/11/2020","12/4/2023","205","24545 FLORENCE","106514","22012466.","0101000020E6100000AF716CF91DD254C04B67EB3161344540"
"PMB2018-04468","25/1/2020","12/4/2023","205","17155 ONTARIO","332527","21002080.","0101000020E61000009F6576575CBB54C016F1667FC5334540"
"PMB2015-00561","12/4/2019","12/4/2023","205","19464 MANOR","25930","16045483.","0101000020E61000002AB88D66D9CA54C080734D7DCE374540"
"PMB2018-02334","22/8/2019","12/4/2023","205","16521 SALEM","106004","22124525.","0101000020E6100000A5919E1142D254C0445B8B5971344540"
"PMB2016-02622","12/4/2019","12/4/2023","205","19390 KLINGER","284361","13022845.","0101000020E61000001082418F6DC454C03BA52FA0ED374540"
"PMB2004-15711","20/8/2019","12/4/2023","205","979 FISCHER","244250","17006134.","0101000020E6100000E17B10F85BBF54C0D33D27979F2D4540"
"PMB2009-02362","19/8/2019","12/4/2023","205","18912 EDINBOROUGH","101274","22090997.","0101000020E6100000D22CB58AFCCE54C0192E7D42B9364540"
"PMB2016-02230","12/4/2019","12/4/2023","205","16898 ILENE","94256","16040300.","0101000020E61000001C5DB9E260CA54C097D0B6F53C354540"
"PMB2015-01964","10/7/2019","12/4/2023","205","15723 FIELDING","110784","22103085.","0101000020E6100000285E72BC8CCF54C0878624A2CD334540"
"PMB2016-01822","12/4/2019","12/4/2023","205","15366 KENTFIELD","128407","22100191.","0101000020E6100000F35CCECD61CF54C08BBB121578334540"
"PMB2018-02042","22/4/2019","12/4/2023","205","5564 COURVILLE","323180","21071510.","0101000020E61000002BC2605840BC54C0CE91847819344540"
