"establishment_id","name","address","zip_code","owner","license_number","license_type","most_recent_license_date","establishment_type","status","restaurant_complexity_level","review_frequency_in_days","address_id","lat","lon"
"1391","Joseph's Coney Island","12500 Jefferson Ave. E.","48215","Prek Daka","249319","Fixed Establishment",,"Food Service Establishment","Open",,"150","331937","42.3698238510885","-82.9582593889139"
"1392","Williams and Sons Ice Cream","10700 Mack Ave.","48214","Charles Williams","035546","Fixed Establishment","4/16/2020","Food Service Establishment","Temporarily Closed",,"335","350657","42.3762942715834","-82.9844707482291"
"1393","Little Caesar's Pizza #106","8673 Rosa Parks","48206","Little Caesars Enterprises, In","035547","Fixed Establishment","5/2/2007","Food Service Establishment","Permanently Closed",,"150",,,
"1394","Little Caesar's Pizza/Mr. Pita","333 Jefferson Ave. E.","48226","Romaya Enterprises, Inc.","035552","Fixed Establishment","4/30/2008","Food Service Establishment","Open",,"335","54894","42.330635625317","-83.0415018271511"
"1395","Shirley's Sweet Sensations","19194 Livernois","48221","Shirley A Conley","035553","Fixed Establishment",,"Food Service Establishment","Open",,"180","347568","42.432930255767","-83.1411744920903"
"1396","Dunkin Donuts/Baskin Robbins","14900 Eight Mile Rd. E.","48205","Diya LLC 8 Mile-Arun Kumar","249350","Fixed Establishment","5/5/2022","Food Service Establishment","Open","Medium","335","225343","42.4494464252825","-82.9686278151049"
"1397","Nates Ice Cream LLC","12500 Seven Mile Rd. E.","48205","Nathaniel Fanning","202813","Fixed Establishment","4/25/2016","Food Service Establishment","Permanently Closed","Medium","335","535247","42.4344733187248","-82.9970217420904"
"1398","Asian Corned Beef","2847 Seven Mile Rd. E.","48234","Sau White","047906","Fixed Establishment","5/16/2016","Food Service Establishment","Permanently Closed",,"150",,,
"1400","Elmdale School","12844 Elmdale","48213","Detroit Board of Education","035560","Fixed Establishment","7/9/2008","Food Service Establishment","Open",,"150","247263","42.4069072370824","-82.9765940676751"
"1401","Chili's Grill & Bar","5707 Southfield Rd.","48228","Brinker Michigan, Inc.","035561","Fixed Establishment",,"Food Service Establishment","Open","High","150",,,
"1402","Zorba's Coney Island","11701 McNichols Ave. E.","48205","Donna Dusaj","035562","Fixed Establishment",,"Food Service Establishment","Open",,"150","202104","42.4206790502538","-83.0029989902374"
"1403","Pizza Papalis Taverna","553 Monroe St.","48226","George Kreck","035563","Fixed Establishment","4/12/2018","Food Service Establishment","Open","High","150","348036","42.3355233098454","-83.041809379251"
"1404","Turrentine's Stapleton Hall","10820 Whittier","48224","Robert H. Turrentine","035564","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"515","295521","42.4176594878423","-82.9540433719468"
"1405","Mariner's Inn","445 Ledyard","48201","Mariner's Inn","202851","Fixed Establishment","4/12/2022","Food Service Establishment","Open",,"150","216899","42.3397758545133","-83.0583937934334"
"1406","Christland Missionary Baptist Church","12901 Puritan Ave.","48227","Christland Missionary Baptist ","081143","Fixed Establishment",,"Food Service Establishment","Open",,"335","347602","42.4092541817123","-83.1721139488902"
"1407","Fort Street Presbyterian Church","631 Fort W.","48226","Fort Street Presbyterian Churc","061793","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","348085","42.3275881555013","-83.0538283930234"
"1408","St. John's Congregational Church","14320 Kercheval","48215","BENNIE JOHNSON","035568","Fixed Establishment","5/5/2022","Food Service Establishment","Open",,"150","325541","42.3782235132602","-82.9485440461085"
"1409","Manna Meals","1950 Trumbull","48216","MANNA COMM MEAL BOARD OF DIR","035569","Fixed Establishment",,"Food Service Establishment","Open",,"150","238970","42.3309761359066","-83.0662159501772"
"1410","JEANS 26 FLAVORS","2591 PURITAN","48238","EMMA J MCFERREN","035570","Fixed Establishment",,"Food Service Establishment",,,"180","545824","42.4099375313248","-83.1273018796248"
"1411","St. Leo's","4860 Fifteenth St.","48208","Archdiocese of Detroit","035571","Fixed Establishment","5/24/2019","Food Service Establishment","Open",,"500","349355","42.3487039707192","-83.0873449939386"
"1412","Calvary COGIC","15025 Fenkell","48227","James Slappy","035572","Fixed Establishment",,"Food Service Establishment","Open",,"180","143449","42.4013917451008","-83.1933418037267"
"1413","Lady Louisa's Place","15535 McNichols Rd. W.","48235","Rudolf Hendrix","064062","Fixed Establishment","6/9/2017","Food Service Establishment","Permanently Closed",,"150","142839","42.4156877188486","-83.2001344254707"
"1415","The Whitney Restaurant","4421 Woodward Ave.","48201","Arthur C. Liebler","055100","Fixed Establishment","4/15/2022","Food Service Establishment","Open","High","150","260868","42.3527989974261","-83.0621380096107"
"1416","Niko's Pizza and Gyros","8600 Vernor St. W.","48209","Saled Salam","035579","Fixed Establishment","5/3/2013","Food Service Establishment","Open",,"335","52813","42.3095787322934","-83.1323472459569"
"1417","All American Coney Island","11001 Morang Dr.","48224","Ali Baba, Corp","049885","Fixed Establishment","4/19/2016","Food Service Establishment","Temporarily Closed","Medium","150","319660","42.4224899737962","-82.9417427844434"
"1418","Heavenly Taste","1490 Outer Dr. E.","48203","Carl Gardner","035581","Fixed Establishment",,"Food Service Establishment","Permanently Closed","Medium","335","535457","42.4398707475945","-83.0808568152471"
"1419","Domino's Pizza #1027","16005 McNichols Rd. W.","48235","Detroit Pizza #1027 LLC","064076","Fixed Establishment","4/22/2020","Food Service Establishment","Permanently Closed",,"335","142835","42.4156379354023","-83.2049487181936"
"1420","McDonald's Ren-Joi, Inc.","200 Renaissance Center","48243","McDonald's Ren-Joi, Inc.","077866","Fixed Establishment","5/3/2016","Food Service Establishment","Permanently Closed","Medium","335","347815","42.3298225399999","-83.04071807"
"1421","7 Mile Shrimp Palace","15321 Seven Mile Rd. W.","48235","Marguerite Morris","035584","Fixed Establishment","8/13/2009","Food Service Establishment","Open",,"335","535520","42.4302354910062","-83.1979518497701"
"1422","Motown Soul Food Cafe/South Beach Pizza ","3011 Grand Blvd. W.","48202","Place 3 LLC","060734","Fixed Establishment","5/20/2022","Food Service Establishment","Permanently Closed",,"150","348929","42.3711784678986","-83.0699243400955"
"1423","Opus One","565 Larned E.","48226","Opus One Inc.","035586","Fixed Establishment","4/20/2012","Food Service Establishment","Open",,"150",,,
"1425","Focus Hope Center for Children","1550 Oakman Blvd.","48238","Focus Hope","035588","Fixed Establishment","4/14/2022","Food Service Establishment","Open",,"150","12845","42.3991536443539","-83.1249904487345"
"1426","Burger King #5771","13600 McNichols Rd. W.","48235","EYM King of Michigan LLC","077773","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"150","66714","42.4168094686714","-83.1804229734612"
"1427","MODERN VENDING SERVICE","7701 JEFFERSON W.","48209","MODERN VENDING SERVICE","035603","Other",,"LHD - Vending","Permanently Closed",,"180","254206","42.2929014441004","-83.1097410266801"
"1428","Affordable Vending","477 Michigan","48226","Kevin","035604","Other",,"LHD - Vending","Open",,"500","297322","42.3311589046361","-83.0532027964653"
"1429","Metro Vending","19365 Sherwood","48234","Charlie Giacona","035606","Other",,"LHD - Vending","Open",,"500","538801","42.4367666962488","-83.0346945669677"
"1430","Jack's Coney Island Restaurant","20740 Seven Mile Rd. W.","48219","Gjek & Maria Nuculaj","035609","Fixed Establishment","4/25/2014","Food Service Establishment","Temporarily Closed",,"150","470818","42.4296712882151","-83.2470487711894"
"1431","BT'S (Tycoons DBA Celebrity Reservation)","12210 Eight Mile Rd. E.","48205","Nicholas J. Faranso","035610","Fixed Establishment","4/12/2022","Food Service Establishment","Temporarily Closed","High","150","162005","42.448688417002","-83.0012024952978"
"1432","Taylor Made Burgers","4844 Seven Mile Rd. E.","48234","Jaylen Jackson","062428","Fixed Establishment","5/3/2022","Food Service Establishment","Open","High","150","294250","42.4331473796595","-83.0544950208984"
"1433","Fisher Middle School","10125 King Richard","48224","p","035612","Fixed Establishment","12/4/2006","Public School","Permanently Closed",,"150","536684","42.4187775361307","-82.942546463301"
"1434","High School For Performing Arts","4333 Rosa Parks","48238","Detroit Board of Education","035613","Fixed Establishment","12/4/2006","Public School","Permanently Closed",,"150",,,
"1435","A & A Dairy Cream","8359 Linwood","48206","Doris Jean Wade","035614","Fixed Establishment","5/23/2007","Food Service Establishment","Seasonal",,"515","540398","42.3670051408064","-83.1047616391309"
"1436","Blackwell Institute","9330 Shoemaker","48213","DETROIT BOARD OF EDUCATION","035615","Fixed Establishment","6/8/2021","Public School","Open",,"180","350395","42.3891295988996","-83.0054472796411"
"1438","Beulah C. Brewer Elementary","12450 Hayes","48205","Detroit Board of Education","035617","Fixed Establishment","7/14/2008","Public School","Open",,"150","350960","42.4220046899998","-82.9649353"
"1440","Campus Diner","5470 Cass Ave.","48202","Anton Vuljaj","065286","Fixed Establishment","10/22/2019","Food Service Establishment","Permanently Closed","High","150","265848","42.3605416946224","-83.0689787145784"
"1441","Donovan's Pub","3003 Vernor St. W.","48216","Shannon P. Lowell","203411","Fixed Establishment","5/13/2020","Food Service Establishment","Open",,"335","241377","42.3253497893194","-83.0824566709563"
"1442","Three Brother's Restaurant","17620 Warren Ave. W.","48228","Nikolinka Necovski","035621","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"180","535732","42.3436457522614","-83.2141712185921"
"1443","Pizza Way","20039 Warren Ave. W.","48228","Rutha Dakroub","035622","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","352985","42.3428937059784","-83.2363033164746"
"1444","Ford Patio Bar & Grill ","18490 Ford Rd.","48228","Belal Chammout","229398","Fixed Establishment","4/26/2022","Food Service Establishment","Open","High","150","215161","42.3293769085694","-83.2207044554344"
"1445","The Recovery Place","14100 Meyers Ave.","48227","Rose Mary Moss","035624","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"500","537614","42.3901890595073","-83.168535301833"
"1446","Blue Martini Lounge LLC.","5444 Davison Ave. E.","48212","Ed Carter","075155","Fixed Establishment","5/27/2015","Food Service Establishment","Temporarily Closed","High","335","272773","42.4204528595533","-83.0478298521287"
"1447","Monroe Street Cafe","561 Monroe St.","48226","Compass USA","035626","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","54075","42.3355725083378","-83.0415836301857"
"1448","Club Armane","15000 Harper","48224","CLIFFORD E JACKSON","035627","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"150","537896","42.4059973699207","-82.9590467992668"
"1449","McDonald's","8550 Eight Mile E.","48234","Sujit K. Datta","035628","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335",,,
"1450","Rattlesnake Club","300 River Place","48207","Laocoon Inc./John Stroh III","077563","Fixed Establishment","4/30/2021","Food Service Establishment","Open",,"150",,,
"1451","Fu Wah Express Corp","333 Jeffeson E.","48226","Zi Ban Liu","035633","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","54894","42.330635625317","-83.0415018271511"
"1452","El Palenque","5426 Vernor St. W.","48209","Emiliano Duran","035634","Fixed Establishment","4/25/2022","Food Service Establishment","Open",,"150","217457","42.3182467184064","-83.1013015179156"
"1453","Riverfront Cafe","250 Riverfront Park","48226","RIVERFRONT FOOD SERVICE LTD","035635","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150",,,
"1454","Mexican Town Restaurant","3457 Bagley","48216","W. Colleen DiMattia","035636","Fixed Establishment","4/18/2019","Food Service Establishment","Open",,"150","349053","42.3228797899999","-83.0855407699999"
"1455","V. L. Bar","4654 Vernor St. W.","48209","ANCA TALEVSKA","035637","Fixed Establishment","4/17/2015","Food Service Establishment","Open",,"335","220143","42.3195013157217","-83.0982499147963"
"1456","Grandy's Coney Island Restaurant","13331 Fourteenth","48238","GjeLosh Dedvukaj","035638","Fixed Establishment","4/26/2019","Food Service Establishment","Open",,"150","41454","42.3949781631471","-83.1160398443389"
"1458","Vernor Street Station","6831 Vernor St. W.","48209","Angela Ruiz","035640","Fixed Establishment",,"Food Service Establishment","Open",,"335","536445","42.3147407781034","-83.1186038797854"
"1459","Rob's Deli","16956-58 Warren Ave. E.","48224","Krystal Enterprises LLC","208185","Fixed Establishment","5/4/2022","Food Service Establishment","Open","High","335","541712","42.3436414407945","-83.2118599248448"
"1460","Joe's Deli (Birmingham Deli)","3011 Grand Blvd. W.","48202","Hassan Haidous","046699","Fixed Establishment","5/9/2017","Food Service Establishment","Permanently Closed","High","150","348929","42.3711784678986","-83.0699243400955"
"1461","Bert's Market Place -Jazz Bar/Food Court","2727-31 Russell St.","48207","Dearing Company, Inc.","035643","Fixed Establishment","4/26/2022","Food Service Establishment","Open","High","150","258944","42.3473063886651","-83.0418002572407"
"1462","Tubby's","601 Schaefer Hwy. S.","48217","Ang Shaefer Inc","075151","Fixed Establishment","7/10/2015","Food Service Establishment","Open",,"150","5580","42.2851066011842","-83.1628111697135"
"1463","Rikshaw House","14135 Greenfield Rd.","48227","Lewis Lee","035645","Fixed Establishment","4/25/2022","Food Service Establishment","Open","High","150","149492","42.3898931079086","-83.1985867039407"
"1464","Hungry Howie's","17627 Warren Ave. E.","48224","Detroit Pizza Corporation","035647","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"335","333593","42.4087572491033","-82.9231159492704"
